Code,Name,Purchase Price,Tax,Retail Price,Category Code
A751,Dây dẫn xăng,0,0,160000,34
A752,Dây cong-to-met Thường,0,0,160000,34
A753,Dây dẫn xăng,0,0,160000,35
A754,Dây dẫn xăng,0,0,160000,37
A755,Má phanh cơ,0,0,165000,2
A756,Sâu công tơ mét,0,0,165000,6
A757,Sâu công tơ mét,0,0,165000,8
A758,Sâu công tơ mét,0,0,165000,9
A759,Sâu công tơ mét,0,0,165000,11
A760,Sâu công tơ mét,0,0,165000,12
A761,Sâu công tơ mét,0,0,165000,13
A762,Sâu công tơ mét,0,0,165000,14
A763,Sâu công tơ mét,0,0,165000,17
A764,Lọc gió,0,0,165000,21
A765,Má phanh trước,0,0,165000,25
A766,Sâu công tơ mét,0,0,165000,30
A767,Sâu công tơ mét,0,0,165000,31
A768,Lọc gió,0,0,165000,37
A769,Sâu công tơ mét,0,0,165000,38
A770,Tay phanh đĩa,0,0,180000,1
A771,Phớt trục cơ,0,0,180000,1
A772,Má phanh cơ,0,0,180000,1
A773,Củ Chân chống,0,0,180000,1
A774,Bóng pha,0,0,180000,1
A775,Bạc Côn,0,0,180000,1
A776,Phớt trục cơ,0,0,180000,2
A777,Phớt trục cơ,0,0,180000,2
A778,Củ Chân chống,0,0,180000,2
A779,Bóng pha,0,0,180000,2
A780,Tay phanh đĩa,0,0,180000,3
A781,Phớt trục cơ,0,0,180000,3
A782,Phớt trục cơ,0,0,180000,3
A783,Má phanh cơ,0,0,180000,3
A784,Bóng pha,0,0,180000,3
A785,Ổ khóa,0,0,180000,4
A786,Pha đèn,0,0,180000,5
A787,Ổ khóa,0,0,180000,5
A788,Ổ khóa,0,0,180000,6
A789,Phớt trục cơ,0,0,180000,10
A790,Phớt trục cơ,0,0,180000,10
A791,Má phanh cơ,0,0,180000,10
A792,Củ Chân chống,0,0,180000,10
A793,Bóng pha,0,0,180000,10
A794,Xu ly dau bo,0,0,180000,13
A795,Bộ Doong,0,0,180000,13
A796,Phớt trục cơ,0,0,180000,15
A797,Phớt trục cơ,0,0,180000,15
A798,Củ Chân chống,0,0,180000,15
A799,Bóng pha,0,0,180000,15
A800,Phớt trục cơ,0,0,180000,18
A801,Doong đầu,0,0,180000,18
A802,Củ Chân chống,0,0,180000,18
A803,Bóng pha,0,0,180000,18
A804,Thay cổ bô XG,0,0,180000,19
A805,Phot giảm sóc XG,0,0,180000,19
A806,Phớt trục cơ,0,0,180000,20
A807,Củ Chân chống,0,0,180000,20
A808,Bóng pha,0,0,180000,20
A809,Phớt trục cơ,0,0,180000,21
A810,Phớt trục cơ,0,0,180000,21
A811,Củ Chân chống,0,0,180000,21
A812,Bóng pha,0,0,180000,21
A813,Phớt trục cơ,0,0,180000,22
A814,Phớt trục cơ,0,0,180000,22
A815,Phớt trục cơ,0,0,180000,22
A816,Dây le,0,0,180000,22
A817,Củ Chân chống,0,0,180000,22
A818,Bóng pha,0,0,180000,22
A819,Lọc gió,0,0,180000,23
A820,Phớt trục cơ,0,0,180000,24
A821,Phớt trục cơ,0,0,180000,24
A822,Tay phanh đĩa,0,0,180000,25
A823,Phớt trục lap,0,0,180000,25
A824,Phớt trục cơ,0,0,180000,25
A825,Lọc gió,0,0,180000,25
A826,Công tắc Pha cốt,0,0,180000,25
A827,Công tắc Đèn,0,0,180000,25
A828,Bóng pha,0,0,180000,25
A829,Ắc pittong,0,0,180000,25
A830,Phớt trục cơ,0,0,180000,27
A831,Phớt trục cơ,0,0,180000,27
A832,Má phanh cơ,0,0,180000,27
A833,Củ Chân chống,0,0,180000,27
A834,Bóng pha,0,0,180000,27
A835,Tay phanh đĩa,0,0,180000,28
A836,Phớt trục cơ,0,0,180000,28
A837,Phớt trục cơ,0,0,180000,28
A838,Củ Chân chống,0,0,180000,28
A839,Bóng pha,0,0,180000,28
A840,Tay phanh cơ,0,0,180000,29
A841,Phớt trục lap,0,0,180000,29
A842,Phớt trục lap,0,0,180000,29
A843,Mài cam cò,0,0,180000,29
A844,Công tắc Đèn,0,0,180000,29
A845,Buzzi,0,0,180000,29
A846,Ắc pittong,0,0,180000,29
A847,Phớt trục cơ,0,0,180000,32
A848,Phớt trục cơ,0,0,180000,32
A849,Củ Chân chống,0,0,180000,32
A850,Bóng pha,0,0,180000,32
A851,Doong đầu,0,0,180000,33
A852,Phớt trục cơ,0,0,180000,34
A853,Phớt trục cơ,0,0,180000,34
A854,Củ Chân chống,0,0,180000,34
A855,Công tắc Pha cốt,0,0,180000,34
A856,Công tắc Đèn,0,0,180000,34
A857,Bóng pha,0,0,180000,34
A858,Phớt trục cơ,0,0,180000,35
A859,Phớt trục cơ,0,0,180000,35
A860,Má phanh cơ,0,0,180000,35
A861,Củ Chân chống,0,0,180000,35
A862,Bóng pha,0,0,180000,35
A863,Tay phanh đĩa,0,0,180000,37
A864,Phớt trục cơ,0,0,180000,37
A865,Phớt trục cơ,0,0,180000,37
A866,Củ Chân chống,0,0,180000,37
A867,Bóng pha,0,0,180000,37
A868,Khóa 2 cạnh,0,0,185000,5
A869,Lọc gió,0,0,185000,29
A870,Pha đèn,0,0,195000,4
A871,Ép vành đúc HĐ,0,0,200000,16
A872,Doa đánh bóng nòng,0,0,215000,13
A873,Tay phanh nắm,0,0,220000,1
A874,Dây ga,0,0,220000,1
A875,Dây ga,0,0,220000,2
A876,Dây ga,0,0,220000,10
A877,Má phanh cơ,0,0,220000,15
A878,Má phanh cơ,0,0,220000,18
A879,Dây ga,0,0,220000,18
A880,Bi trục cam,0,0,220000,18
A881,Dây ga,0,0,220000,20
A882,Dây ga,0,0,220000,21
A883,Dây ga,0,0,220000,22
A884,Má phanh cơ,0,0,220000,23
A885,Phớt trục cơ,0,0,220000,25
A886,Má phanh sau,0,0,220000,25
A887,Dây mở khóa cốp,0,0,220000,25
A888,Dây ga,0,0,220000,27
A889,Má phanh cơ,0,0,220000,28
A890,Dây ga,0,0,220000,28
A891,Tay phanh đĩa,0,0,220000,29
A892,Phớt trục cơ,0,0,220000,29
A893,Phớt trục cơ,0,0,220000,29
A894,Má phanh cơ,0,0,220000,29
A895,Công tắc Pha cốt,0,0,220000,29
A896,Bóng pha,0,0,220000,29
A897,Dây ga,0,0,220000,32
A898,Bi trục cam,0,0,220000,33
A899,Má phanh cơ,0,0,220000,34
A900,Dây ga,0,0,220000,34
A901,Dây ga,0,0,220000,35
A902,Má phanh cơ,0,0,220000,37
A903,Dây ga,0,0,220000,37
A904,Khóa 4 cạnh,0,0,225000,5
A905,YC xịn,0,0,230000,5
A906,Cuộn điện dế Dream tau,0,0,230000,5
A907,Hai phớt gít,0,0,240000,1
A908,Má phanh cơ,0,0,240000,20
A909,Má phanh cơ,0,0,240000,21
A910,Má phanh cơ,0,0,240000,22
A911,Buzzi,0,0,240000,25
A912,Bat phot,0,0,245000,4
A913,Bat phot,0,0,245000,5
A914,Bat phot,0,0,245000,6
A915,Bat phot,0,0,245000,11
A916,Bat phot,0,0,245000,12
A917,Bộ xec-măng,0,0,245000,13
A918,Bat phot,0,0,245000,13
A919,Bat phot,0,0,245000,38
A920,Cài đặt bộ điều hành,0,0,250000,19
A921,Má phanh cơ,0,0,250000,26
A922,Má phanh cơ,0,0,250000,32
A923,Lốp trước 225 - 17,0,0,255000,4
A924,Lốp trước 225 - 17,0,0,255000,5
A925,Lốp trước 225 - 17,0,0,255000,6
A926,Quả pittong,0,0,265000,13
A927,Nhông xích,0,0,275000,4
A928,Nhông xích,0,0,275000,5
A929,Nhông xích,0,0,275000,6
A930,Rơ le bơm xăng,0,0,280000,1
A931,Gương,0,0,280000,1
A932,Dây phanh,0,0,280000,1
A933,Dây phanh,0,0,280000,2
A934,Bi côn,0,0,280000,2
A935,Gương,0,0,280000,3
A936,Ty sóc sau,0,0,280000,4
A937,Điot sạc,0,0,280000,4
A938,Cuộn điện,0,0,280000,4
A939,Ty sóc sau,0,0,280000,5
A940,Điot sạc,0,0,280000,5
A941,Ty sóc sau,0,0,280000,6
A942,Điot sạc,0,0,280000,6
A943,Dây phanh,0,0,280000,10
A944,Điot sạc,0,0,280000,11
A945,Sup pap,0,0,280000,13
A946,Gương,0,0,280000,15
A947,Dây phanh,0,0,280000,15
A948,Dây ga,0,0,280000,15
A949,Gương,0,0,280000,18
A950,Dây phanh,0,0,280000,18
A951,Dây phanh,0,0,280000,20
A952,Bi côn,0,0,280000,20
A953,Gương,0,0,280000,21
A954,Dây phanh,0,0,280000,21
A955,Gương,0,0,280000,22
A956,Dây phanh,0,0,280000,22
A957,Bi côn,0,0,280000,22
A958,Doong đầu,0,0,280000,25
A959,Gương,0,0,280000,27
A960,Dây phanh,0,0,280000,27
A961,Gương,0,0,280000,28
A962,Dây phanh,0,0,280000,28
A963,Rơ le xi nhan,0,0,280000,29
A964,Rơ le bơm xăng,0,0,280000,29
A965,Phớt két nước,0,0,280000,29
A966,Phay rà mặt quy lát,0,0,280000,29
A967,Dây phanh,0,0,280000,32
A968,Rơ le bơm xăng,0,0,280000,34
A969,Dây phanh,0,0,280000,34
A970, Rơ le xi nhan,0,0,280000,34
A971,Rơ le bơm xăng,0,0,280000,35
A972,Dây phanh,0,0,280000,35
A973, Rơ le xi nhan,0,0,280000,35
A974,Dây phanh,0,0,280000,37
A975,Điot sạc,0,0,280000,38
A976,Lốp sau 250 - 17,0,0,285000,4
A977,Lốp sau 250 - 17,0,0,285000,5
A978,Khóa 6 cạnh,0,0,285000,5
A979,Lốp sau 250 - 17,0,0,285000,6
A980,Bat phot,0,0,285000,8
A981,Bat phot,0,0,285000,9
A982,,0,0,285000,11
A983,,0,0,285000,12
A984,Bat phot,0,0,285000,14
A985,,0,0,285000,14
A986,Bat phot,0,0,285000,17
A987,,0,0,285000,17
A988,Lốp trước 70/90-17,0,0,285000,30
A989,Bat phot,0,0,285000,30
A990,Bat phot,0,0,285000,31
A991,,0,0,285000,31
A992,Lốp trước 70/90-17,0,0,285000,36
A993,Bat phot,0,0,285000,36
A994,Nhông xích,0,0,295000,11
A995,Nhông xích,0,0,295000,12
A996,Nhông xích,0,0,295000,13
A997,Nhông xích,0,0,295000,14
A998,Nhông xích,0,0,295000,17
A999,Nhông xích,0,0,295000,30
A1000,Nhông xích,0,0,295000,31
A1001,Nhông xích,0,0,295000,38
A1002,Lốp trước 70/90-17,0,0,295000,38
A1003,,0,0,315000,11
A1004,,0,0,315000,12
A1005,Lốp trước 70/90-17,0,0,315000,13
A1006,Lốp sau 80/90-17,0,0,315000,13
A1007,Dóng nòng,0,0,315000,13
A1008,,0,0,315000,14
A1009,,0,0,315000,17
A1010,Ác quy 5A lùn,0,0,315000,19
A1011,Ac quy 4A,0,0,315000,19
A1012,Lốp trước 80/90-14,0,0,315000,20
A1013,Lốp sau 80/90-17,0,0,315000,30
A1014,,0,0,315000,31
A1015,Lốp sau 80/90-17,0,0,315000,38
A1016,Bi côn,0,0,320000,1
A1017,Gương,0,0,320000,2
A1018,Dây mở khóa cốp,0,0,320000,2
A1019,Bi côn,0,0,320000,3
A1020,Ty sóc sau,0,0,320000,8
A1021,Ty sóc sau,0,0,320000,9
A1022,Bi côn,0,0,320000,10
A1023,Xích cam,0,0,320000,13
A1024,Dán cồn,0,0,320000,13
A1025,Ty sóc sau,0,0,320000,14
A1026,Bi côn,0,0,320000,15
A1027,Ty sóc sau,0,0,320000,17
A1028,Doa đánh bóng nòng,0,0,320000,18
A1029,Bộ phớt điện,0,0,320000,18
A1030,Bi côn,0,0,320000,18
A1031,Dây mở khóa cốp,0,0,320000,20
A1032,Bi côn,0,0,320000,21
A1033,Dây mở khóa cốp,0,0,320000,22
A1034,Rơ le đề,0,0,320000,25
A1035,Bi côn,0,0,320000,27
A1036,Bi côn,0,0,320000,28
A1037,Doong đầu,0,0,320000,29
A1038,Dây phanh,0,0,320000,29
A1039,Dây ga,0,0,320000,29
A1040,Ty sóc sau,0,0,320000,30
A1041,Ty sóc sau,0,0,320000,31
A1042,Bi côn,0,0,320000,32
A1043,Doa đánh bóng nòng,0,0,320000,33
A1044,Bộ phớt điện,0,0,320000,33
A1045,Bi côn,0,0,320000,35
A1046,Ty sóc sau,0,0,320000,36
A1047,Gương,0,0,320000,37
A1048,Bi côn,0,0,320000,37
A1049,Lốp trước 70/90-17,0,0,325000,8
A1050,Lốp sau 80/90-17,0,0,325000,36
A1051,Lốp trước 70/90-14,0,0,335000,3
A1052,Nhông xích,0,0,335000,8
A1053,Củ đề,0,0,335000,14
A1054,Củ đề,0,0,335000,17
A1055,Ác quy 5A cao,0,0,335000,19
A1056,Củ đề,0,0,335000,30
A1057,Củ đề,0,0,335000,31
A1058,Nhông xích,0,0,335000,36
A1059,Pha đèn,0,0,345000,11
A1060,Tổng bơm dầu,0,0,345000,13
A1061,Lốp sau 90/90-14,0,0,345000,20
A1062,Doa đánh bóng nòng,0,0,350000,25
A1063,Doa đánh bóng nòng,0,0,350000,29
A1064,Lốp sau 80/90-14,0,0,360000,3
A1065,Ty sóc sau,0,0,360000,11
A1066,Ty sóc sau,0,0,360000,12
A1067,Ty sóc sau,0,0,360000,13
A1068,Chế hòa khí,0,0,360000,13
A1069,Dây phanh,0,0,360000,25
A1070,Ty sóc sau,0,0,360000,38
A1071,Lốp trước 80/90 - 14,0,0,365000,1
A1072,Lốp sau 80/90-17,0,0,365000,8
A1073,Lốp trước 80/90 - 14,0,0,365000,35
A1074,Rơ le đề,0,0,380000,1
A1075,Rơ le đề,0,0,380000,2
A1076,Bộ bat phot,0,0,380000,2
A1077,Rơ le đề,0,0,380000,3
A1078,IC,0,0,380000,4
A1079,Củ đề,0,0,380000,4
A1080,IC,0,0,380000,5
A1081,Củ đề,0,0,380000,5
A1082,Củ đề,0,0,380000,5
A1083,Bộ Bô Đểu,0,0,380000,5
A1084,Điot sạc,0,0,380000,8
A1085,Điot sạc,0,0,380000,9
A1086,Rơ le đề,0,0,380000,10
A1087,IC,0,0,380000,11
A1088,Củ đề,0,0,380000,11
A1089,Ty giảm sóc,0,0,380000,13
A1090,Bộ lá côn tải,0,0,380000,13
A1091,Điot sạc,0,0,380000,14
A1092,Điot sạc,0,0,380000,17
A1093,Rơ le đề,0,0,380000,20
A1094,Bộ bat phot,0,0,380000,20
A1095,Rơ le đề,0,0,380000,21
A1096,Bộ bat phot,0,0,380000,21
A1097,Sạc,0,0,380000,22
A1098,Rơ le đề,0,0,380000,22
A1099,Bộ bat phot,0,0,380000,22
A1100,Dây ga,0,0,380000,25
A1101,Bi trục cam,0,0,380000,25
A1102,Rơ le đề,0,0,380000,28
A1103,Củ Chân chống SH-PS,0,0,380000,29
A1104,Bi trục cam,0,0,380000,29
A1105,Điot sạc,0,0,380000,30
A1106,Điot sạc,0,0,380000,31
A1107,Rơ le đề,0,0,380000,32
A1108,Rơ le đề,0,0,380000,34
A1109,Rơ le đề,0,0,380000,35
A1110,Đĩa,0,0,380000,35
A1111,Bộ bat phot,0,0,380000,35
A1112,Điot sạc,0,0,380000,36
A1113,Rơ le đề,0,0,380000,37
A1114,Lốp sau 90/90 - 14,0,0,385000,1
A1115,Nhông xích,0,0,385000,9
A1116,Lốp trước 70/90-16   ( k săm ),0,0,385000,22
A1117,Lốp sau 90/90 - 10,0,0,385000,35
A1118,Bi cơ,0,0,390000,13
A1119,Khóa xăng,0,0,420000,1
A1120,Đĩa,0,0,420000,1
A1121,Bộ bat phot,0,0,420000,1
A1122,Khóa xăng,0,0,420000,2
A1123,Đĩa,0,0,420000,2
A1124,Bộ bat phot,0,0,420000,3
A1125,Bát đề,0,0,420000,8
A1126,Bát đề,0,0,420000,9
A1127,Khóa xăng,0,0,420000,10
A1128,Đĩa,0,0,420000,10
A1129,Bộ bat phot,0,0,420000,10
A1130,Ép biên ,0,0,420000,13
A1131,Rơ le đề,0,0,420000,15
A1132,Khóa xăng,0,0,420000,15
A1133,Bộ bat phot,0,0,420000,15
A1134,Tay biên,0,0,420000,18
A1135,Khóa xăng,0,0,420000,18
A1136,Đĩa,0,0,420000,18
A1137,Bộ bat phot,0,0,420000,18
A1138,Le nhiệt,0,0,420000,20
A1139,Khóa xăng,0,0,420000,20
A1140,Đĩa,0,0,420000,20
A1141,Bát côn sau,0,0,420000,20
A1142,Le nhiệt,0,0,420000,21
A1143,Khóa xăng,0,0,420000,21
A1144,Đĩa,0,0,420000,21
A1145,Le nhiệt,0,0,420000,22
A1146,Khóa xăng,0,0,420000,22
A1147,Đĩa,0,0,420000,22
A1148,Bát côn sau,0,0,420000,22
A1149,Le nhiệt,0,0,420000,23
A1150,Rơ le đề,0,0,420000,24
A1151,Le nhiệt,0,0,420000,24
A1152,Củ Chân chống,0,0,420000,25
A1153,Bi côn,0,0,420000,25
A1154,Rơ le đề,0,0,420000,27
A1155,Khóa xăng,0,0,420000,27
A1156,Bộ bat phot,0,0,420000,27
A1157,Khóa xăng,0,0,420000,28
A1158,Đĩa,0,0,420000,28
A1159,Bộ bat phot,0,0,420000,28
A1160,Le nhiệt,0,0,420000,32
A1161,Khóa xăng,0,0,420000,32
A1162,Đĩa,0,0,420000,32
A1163,Bộ bat phot,0,0,420000,32
A1164,Tay biên,0,0,420000,33
A1165,Khóa xăng,0,0,420000,34
A1166,Bộ bat phot,0,0,420000,34
A1167,Khóa xăng,0,0,420000,35
A1168,Khóa xăng,0,0,420000,37
A1169,Bộ bat phot,0,0,420000,37
A1170,Lốp sau 80/90-16 ( k săm),0,0,435000,22
A1171,Lốp trước 80/80-14,0,0,435000,37
A1172,Mặt nạ trước,0,0,435000,38
A1173,Đóng thay giảm giật côn,0,0,445000,7
A1174,Lốp trước 100/90-10,0,0,450000,2
A1175,Lốp sau 100/90-10,0,0,450000,2
A1176,Dây mở khóa cốp,0,0,460000,1
A1177,Đĩa phanh,0,0,460000,9
A1178,Dây mở khóa cốp,0,0,460000,10
A1179,Dây mở khóa cốp,0,0,460000,15
A1180,Xích cam,0,0,460000,18
A1181,Dây phun xăng điện tử,0,0,460000,18
A1182,Dây mở khóa cốp,0,0,460000,18
A1183,Dây curoa,0,0,460000,20
A1184,Dây mở khóa cốp,0,0,460000,21
A1185,Dây curoa,0,0,460000,22
A1186,Dây mở khóa cốp,0,0,460000,27
A1187,Dây curoa,0,0,460000,27
A1188,Dây phun xăng điện tử,0,0,460000,28
A1189,Dây mở khóa cốp,0,0,460000,28
A1190,Dây mở khóa cốp,0,0,460000,32
A1191,Xích cam,0,0,460000,33
A1192,Dây mở khóa cốp,0,0,460000,37
A1193,Củ đề,0,0,460000,38
A1194,Lốp sau 100/90 - 10,0,0,465000,18
A1195,Lốp trước,0,0,465000,21
A1196,Lốp sau,0,0,465000,21
A1197,Lốp sau 90/90-14,0,0,465000,37
A1198,Lốp trước 100/90 - 10,0,0,475000,34
A1199,Lốp sau 100/90 - 10,0,0,475000,34
A1200,Dây phun xăng điện tử,0,0,480000,1
A1201,Bi lap,0,0,480000,1
A1202,Dây phun xăng điện tử,0,0,480000,2
A1203,Dây curoa,0,0,480000,2
A1204,Bi lap,0,0,480000,2
A1205,Sạc xịn,0,0,480000,3
A1206,Phớt và trục nước mát,0,0,480000,3
A1207,Phớt và trục nước mát,0,0,480000,3
A1208,Bi lap,0,0,480000,3
A1209,Cuộn điện,0,0,480000,6
A1210,Dây curoa,0,0,480000,10
A1211,Bi lap,0,0,480000,10
A1212,Sạc,0,0,480000,15
A1213,Lốp sau,0,0,480000,15
A1214,Dây curoa,0,0,480000,15
A1215,Bi lap,0,0,480000,15
A1216,Phớt và trục nước mát,0,0,480000,18
A1217,Lốp trước 90/90 - 12,0,0,480000,18
A1218,Hai Sup pap,0,0,480000,18
A1219,Dây curoa,0,0,480000,18
A1220,Bi lap,0,0,480000,18
A1221,Ac quy 6A,0,0,480000,19
A1222,Sạc,0,0,480000,20
A1223,Bi lap,0,0,480000,20
A1224,Phớt và trục nước mát,0,0,480000,21
A1225,Phớt và trục nước mát,0,0,480000,21
A1226,Bi lap,0,0,480000,21
A1227,Phớt và trục nước mát,0,0,480000,22
A1228,Phớt và trục nước mát,0,0,480000,22
A1229,Bi lap,0,0,480000,22
A1230,Bộ phớt điện,0,0,480000,25
A1231,Lốp trước,0,0,480000,27
A1232,Lốp sau,0,0,480000,27
A1233,Bi lap,0,0,480000,27
A1234,Quây trước,0,0,480000,28
A1235,Phớt và trục nước mát,0,0,480000,28
A1236,Phớt và trục nước mát,0,0,480000,28
A1237,Lốp trước 100/90 - 12,0,0,480000,28
A1238,Dây curoa,0,0,480000,28
A1239,Bi lap,0,0,480000,28
A1240,Rơ le đề,0,0,480000,29
A1241,Khóa xăng,0,0,480000,29
A1242,Dây mở khóa cốp SH-PS,0,0,480000,29
A1243,Bộ phớt điện,0,0,480000,29
A1244,Bi côn,0,0,480000,29
A1245,IC,0,0,480000,30
A1246,Cuộn điện,0,0,480000,30
A1247,Dây curoa,0,0,480000,32
A1248,Bi lap,0,0,480000,32
A1249,Hai Sup pap,0,0,480000,33
A1250,Phớt và trục nước mát,0,0,480000,34
A1251,Bi lap,0,0,480000,34
A1252,Bi côn,0,0,480000,34
A1253,Phớt và trục nước mát,0,0,480000,35
A1254,Dây curoa,0,0,480000,35
A1255,Bi lap,0,0,480000,35
A1256,Củ đề,0,0,480000,36
A1257,Sạc,0,0,480000,37
A1258,Phớt và trục nước mát,0,0,480000,37
A1259,Phớt và trục nước mát,0,0,480000,37
A1260,Bi lap,0,0,480000,37
A1261,Nhông xích,0,0,485000,7
A1262,Lốp sau 90/90 - 14,0,0,490000,28
A1263,Mô bin,0,0,520000,1
A1264,Dây curoa,0,0,520000,1
A1265,Mô bin,0,0,520000,2
A1266,Củ đề,0,0,520000,2
A1267,Mô bin,0,0,520000,3
A1268,Chế hòa khí,0,0,520000,4
A1269,Cuộn điện dế Dream xịn,0,0,520000,5
A1270,Cuộn điện,0,0,520000,5
A1271,Chế hòa khí,0,0,520000,6
A1272,Mô bin,0,0,520000,10
A1273,Củ đề,0,0,520000,10
A1274,Bát côn sau,0,0,520000,10
A1275,Chế hòa khí,0,0,520000,11
A1276,Cuộn điện,0,0,520000,11
A1277,Củ đề,0,0,520000,12
A1278,Củ đề,0,0,520000,13
A1279,Mô bin,0,0,520000,15
A1280,Tăng cam,0,0,520000,18
A1281,Mô bin,0,0,520000,18
A1282,Ác quy Novo,0,0,520000,19
A1283,Mô bin,0,0,520000,20
A1284,Dây curoa,0,0,520000,21
A1285,Mô bin,0,0,520000,22
A1286,Mô bin,0,0,520000,23
A1287,Mô bin,0,0,520000,24
A1288,Dây ăng - ten,0,0,520000,25
A1289,Mô bin,0,0,520000,26
A1290,Mô bin,0,0,520000,27
A1291,Đĩa,0,0,520000,27
A1292,Mô bin,0,0,520000,28
A1293,Mô bin,0,0,520000,32
A1294,Bát côn sau,0,0,520000,32
A1295,Tăng cam,0,0,520000,33
A1296,Mô bin,0,0,520000,34
A1297,Đĩa,0,0,520000,34
A1298,Mô bin,0,0,520000,35
A1299,Đĩa,0,0,520000,37
A1300,Dây curoa,0,0,520000,37
A1301,Ổ khóa,0,0,520000,38
A1302,Bộ xec-măng,0,0,530000,18
A1303,Củ đề,0,0,530000,20
A1304,Củ đề,0,0,530000,22
A1305,Bi lap,0,0,530000,25
A1306,Củ đề,0,0,530000,32
A1307,Bộ xec-măng,0,0,530000,33
A1308,Dây phun xăng điện tử,0,0,530000,37
A1309,Sạc thường,0,0,550000,1
A1310,Sạc bãi,0,0,550000,2
A1311,Bạc máy,0,0,550000,2
A1312,Khóa càng,0,0,550000,18
A1313,Khóa càng,0,0,550000,28
A1314,Củ đề,0,0,565000,35
A1315,Búa côn,0,0,580000,1
A1316,Búa côn,0,0,580000,2
A1317,Búa côn,0,0,580000,3
A1318,Lốp trước 70/90-17,0,0,580000,9
A1319,Búa côn,0,0,580000,10
A1320,Búa côn,0,0,580000,13
A1321,Đĩa,0,0,580000,15
A1322,Búa côn,0,0,580000,15
A1323,Búa côn,0,0,580000,18
A1324,Búa côn,0,0,580000,20
A1325,Búa côn,0,0,580000,21
A1326,Búa côn,0,0,580000,22
A1327,Xích cam,0,0,580000,25
A1328,Khóa xăng,0,0,580000,25
A1329,Búa côn,0,0,580000,27
A1330,Búa côn,0,0,580000,28
A1331,Bi lap SH-PS,0,0,580000,29
A1332,Lốp trước 100/90-12,0,0,580000,32
A1333,Lốp sau 120/90-12,0,0,580000,32
A1334,Búa côn,0,0,580000,32
A1335,Dây curoa,0,0,580000,34
A1336,Búa côn,0,0,580000,35
A1337,Búa côn,0,0,580000,37
A1338,Pha đèn,0,0,595000,13
A1339,Cuộn điện,0,0,620000,8
A1340,Cuộn điện,0,0,620000,9
A1341,IC,0,0,620000,14
A1342,Cuộn điện,0,0,620000,14
A1343,Củ đề,0,0,620000,15
A1344,IC,0,0,620000,17
A1345,Cuộn điện,0,0,620000,17
A1346,Ac quy 7A  lùn    ,0,0,620000,19
A1347,Củ đề,0,0,620000,21
A1348,Công tơ met,0,0,620000,21
A1349,IC,0,0,620000,31
A1350,Cuộn điện,0,0,620000,31
A1351,Cuộn điện,0,0,620000,36
A1352,Trục két nước,0,0,630000,29
A1353,Củ đề,0,0,645000,18
A1354,Củ đề,0,0,645000,28
A1355,Bát côn sau,0,0,650000,21
A1356,Bộ bat phot,0,0,650000,29
A1357,Củ đề,0,0,650000,37
A1358,Bát côn sau,0,0,680000,1
A1359,Le nhiệt,0,0,680000,3
A1360,Bát côn sau,0,0,680000,3
A1361,Lốp sau 100/70-17,0,0,680000,9
A1362,Bạc máy,0,0,680000,10
A1363,Bát côn sau,0,0,680000,15
A1364,Bạc máy,0,0,680000,15
A1365,Tì cam,0,0,680000,18
A1366,Quả pittong,0,0,680000,18
A1367,Le nhiệt,0,0,680000,18
A1368,Bát côn sau,0,0,680000,18
A1369,Ác quy 7A cao,0,0,680000,19
A1370,Bạc máy,0,0,680000,20
A1371,Mô bin,0,0,680000,21
A1372,Bạc máy,0,0,680000,22
A1373,Tăng cam,0,0,680000,25
A1374,Đĩa,0,0,680000,25
A1375,Bộ bat phot,0,0,680000,25
A1376,Le nhiệt,0,0,680000,26
A1377,Củ đề,0,0,680000,27
A1378,Bát côn sau,0,0,680000,27
A1379,Bạc máy,0,0,680000,27
A1380,Le nhiệt,0,0,680000,28
A1381,Bát côn sau,0,0,680000,28
A1382,Xích cam,0,0,680000,29
A1383,Bạc máy,0,0,680000,32
A1384,Tì cam,0,0,680000,33
A1385,Quả pittong,0,0,680000,33
A1386,Bát côn sau,0,0,680000,35
A1387,Mô bin,0,0,680000,37
A1388,Bát côn sau,0,0,680000,37
A1389,Củ đề,0,0,685000,1
A1390,Củ đề,0,0,720000,8
A1391,Củ đề,0,0,720000,9
A1392,Bi cơ,0,0,720000,18
A1393,Ác quy 9A lùn,0,0,720000,19
A1394,Bộ ECU điều khiển không từ,0,0,720000,20
A1395,Bộ ECU điều khiển không từ,0,0,720000,22
A1396,Tăng cam,0,0,720000,29
A1397,Bi cơ,0,0,720000,33
A1398,Búa côn,0,0,720000,34
A1399,Dóng nòng,0,0,750000,1
A1400,Chế hòa khí,0,0,750000,5
A1401,Đóng nòng,0,0,750000,18
A1402,Đĩa SH-PS,0,0,750000,29
A1403,Đóng nòng,0,0,750000,33
A1404,Bộ xec-măng,0,0,820000,29
A1405,Sạc xịn,0,0,850000,2
A1406,Cuộn điện,0,0,850000,2
A1407,Bộ ECU điều khiển không từ,0,0,850000,2
A1408,Pha đèn,0,0,850000,8
A1409,Phớt và trục nước mát,0,0,850000,9
A1410,Sạc,0,0,850000,10
A1411,Cuộn điện,0,0,850000,10
A1412,Cuộn điện,0,0,850000,12
A1413,Cuộn điện,0,0,850000,13
A1414,Le nhiệt,0,0,850000,15
A1415,Cuộn điện,0,0,850000,15
A1416,Bộ cảm biến bướm ga,0,0,850000,18
